hoya,2020-02-21 13:32:32,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for Android,,3478632974,,88,358,60
hoya,2020-02-21 13:31:53,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter Web App,,861569795904258049,,429,2128,60
hoya,2020-02-21 10:12:07,"b'RT @ChewieKpop: INFINITE DESTINY in America\n\n\xf0\x9f\x92\xb42,000 PHP + lsf\n\xe2\x9c\x94\xef\xb8\x8fsealed \n\xe2\xad\x95\xef\xb8\x8f on-hand/ ready to ship\n\xf0\x9f\x93\xa6 1 pc\n\n#INFINITE #woohyun #myungsoo #hoy\xe2\x80\xa6'",Twitter for iPhone,,1126491750263132160,Japan,164,80,5
hoya,2020-02-21 09:51:15,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for Android,,779386332628021249,,539,527,60
hoya,2020-02-21 07:48:33,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for Android,,1094398367868674048,Cebu_인피니트,282,562,36
hoya,2020-02-21 05:32:36,"b'RT @HowonUpdates: [PIC] 200220 #HOYA Instagram Story Update 4\nhttps://t.co/83Sc8KfnvC\n\n""@/Feeldog""\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/\xe2\x80\xa6'",Twitter for Android,,1033276358,,1255,23,27
hoya,2020-02-21 03:25:56,b'As MLk said...we will get to the Mountain Top Hoya Nation...Hoya Saxa! Gtown Basketball 4 Life!! #Hoya Strong',Twitter for Android,,2519309489,,492,1837,0
hoya,2020-02-21 03:13:08,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for iPhone,,2994542455,,98,518,60
hoya,2020-02-21 02:46:39,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for Android,,713321057172623360,Malaysia,123,267,60
hoya,2020-02-21 02:05:20,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for Android,,1216353937940312066,팔로 시 사찰 권고,20,28,60
